order_id,order_date,product,category,quantity,unit_price,total_amount,region,status,customer_id
ORD-01088,2025-02-10,Ball,Sports,1,177.59,177.59,South,Pending,CUST-0190
ORD-01089,2024-04-07,Mat,Sports,1,192.68,192.68,South,Completed,CUST-0443
ORD-01090,2024-08-26,Mat,Sports,5,147.32,736.6,North,Pending,CUST-0130
ORD-01091,2025-02-20,Ball,Sports,5,209.81,1049.05,North,Completed,CUST-0354
ORD-01092,2025-04-17,Shoes,Clothing,3,115.93,347.8,West,Cancelled,CUST-0285
ORD-01093,2024-05-04,Laptop,Electronics,5,667.27,3336.34,South,Completed,CUST-0225
ORD-01094,2025-03-04,Laptop,Electronics,2,1333.98,2667.96,West,Completed,CUST-0152
ORD-01095,2025-01-15,Headphones,Electronics,3,1493.83,4481.49,South,Completed,CUST-0149
ORD-01096,2024-12-04,Shoes,Clothing,2,83.68,167.36,South,Completed,CUST-0269
ORD-01097,2024-11-15,Bike,Sports,1,298.06,298.06,South,Completed,CUST-0356
ORD-01098,2024-12-24,Smartwatch,Electronics,1,714.96,714.96,South,Completed,CUST-0322
ORD-01099,2025-01-11,Phone,Electronics,3,448.14,1344.43,West,Completed,CUST-0288
ORD-01100,2024-04-14,T-Shirt,Clothing,5,34.05,170.25,South,Cancelled,CUST-0301
ORD-01101,2025-04-29,Ball,Sports,5,290.33,1451.66,South,Completed,CUST-0002
ORD-01102,2024-11-27,Jeans,Clothing,1,163.62,163.62,North,Completed,CUST-0071
ORD-01103,2025-02-06,Gloves,Sports,5,44.02,220.08,West,Pending,CUST-0362
ORD-01104,2024-06-19,Ball,Sports,2,266.15,532.31,East,Completed,CUST-0431
ORD-01105,2024-12-22,Mat,Sports,4,44.87,179.48,South,Completed,CUST-0444
ORD-01106,2025-01-26,Rug,Home,2,223.56,447.11,East,Completed,CUST-0478
ORD-01107,2025-01-12,Phone,Electronics,1,691.02,691.02,East,Cancelled,CUST-0472
ORD-01108,2024-10-07,Smartwatch,Electronics,3,445.89,1337.67,North,Cancelled,CUST-0422
ORD-01109,2024-04-16,Camera,Electronics,4,1394.98,5579.93,North,Completed,CUST-0015
ORD-01110,2024-02-27,Hat,Clothing,1,176.12,176.12,West,Completed,CUST-0161
ORD-01111,2024-11-20,Smartwatch,Electronics,3,452.34,1357.03,South,Cancelled,CUST-0370
ORD-01112,2024-03-07,Pillow,Home,1,219.86,219.86,South,Cancelled,CUST-0076
ORD-01113,2024-06-26,Lamp,Home,4,312.09,1248.38,North,Completed,CUST-0141
ORD-01114,2024-03-31,Lamp,Home,4,354.22,1416.88,North,Completed,CUST-0094
ORD-01115,2024-08-10,Phone,Electronics,1,510.38,510.38,East,Pending,CUST-0042
ORD-01116,2024-11-13,Jacket,Clothing,2,133.83,267.66,North,Pending,CUST-0362
ORD-01117,2024-07-23,Chair,Home,3,218.71,656.14,South,Completed,CUST-0133
ORD-01118,2025-04-05,Ball,Sports,5,233.99,1169.94,South,Completed,CUST-0487
ORD-01119,2024-07-31,Racket,Sports,3,110.61,331.82,East,Cancelled,CUST-0283
ORD-01120,2025-06-13,Lamp,Home,1,124.76,124.76,South,Pending,CUST-0072
ORD-01121,2024-04-17,Mat,Sports,3,271.37,814.11,East,Completed,CUST-0082
ORD-01122,2024-06-15,Gloves,Sports,3,274.81,824.44,West,Cancelled,CUST-0096
ORD-01123,2025-04-29,Headphones,Electronics,4,1223.37,4893.48,South,Completed,CUST-0371
ORD-01124,2025-06-03,Pillow,Home,2,164.08,328.17,North,Pending,CUST-0219
ORD-01125,2025-06-20,Pillow,Home,5,265.86,1329.29,South,Cancelled,CUST-0385
ORD-01126,2024-12-20,Jeans,Clothing,2,160.89,321.77,West,Pending,CUST-0085
ORD-01127,2024-08-29,Bike,Sports,2,99.18,198.37,South,Pending,CUST-0047
ORD-01128,2024-04-12,Jeans,Clothing,3,171.45,514.35,West,Cancelled,CUST-0352
ORD-01129,2024-04-08,Weights,Sports,2,144.41,288.82,West,Completed,CUST-0163
ORD-01130,2025-02-07,Dress,Clothing,4,181.13,724.54,North,Completed,CUST-0251
ORD-01131,2024-01-02,Phone,Electronics,5,1334.1,6670.51,West,Completed,CUST-0331
ORD-01132,2024-07-03,Jeans,Clothing,4,23.19,92.74,West,Completed,CUST-0146
ORD-01133,2024-06-16,Rug,Home,2,145.29,290.58,West,Cancelled,CUST-0428
ORD-01134,2024-01-13,Headphones,Electronics,4,1219.03,4876.13,South,Completed,CUST-0066
ORD-01135,2024-11-06,Weights,Sports,1,126.49,126.49,West,Completed,CUST-0380
ORD-01136,2025-01-08,Smartwatch,Electronics,3,1220.33,3660.99,North,Completed,CUST-0218
ORD-01137,2024-07-21,Weights,Sports,3,215.19,645.58,West,Pending,CUST-0025
ORD-01138,2025-01-13,Ball,Sports,5,24.52,122.61,East,Pending,CUST-0173
ORD-01139,2024-10-31,Lamp,Home,3,191.3,573.91,North,Cancelled,CUST-0058
ORD-01140,2024-05-09,Vase,Home,1,139.34,139.34,South,Pending,CUST-0221
ORD-01141,2025-04-14,Table,Home,5,137.17,685.84,North,Completed,CUST-0168
ORD-01142,2025-06-08,Lamp,Home,4,326.15,1304.6,North,Completed,CUST-0475
ORD-01143,2025-03-19,Rug,Home,1,378.45,378.45,North,Completed,CUST-0293
ORD-01144,2025-01-18,Table,Home,1,400.99,400.99,West,Completed,CUST-0390
ORD-01145,2025-02-12,Ball,Sports,5,204.72,1023.59,South,Completed,CUST-0140
ORD-01146,2024-11-21,Headphones,Electronics,4,350.35,1401.39,North,Completed,CUST-0116
ORD-01147,2025-03-06,Camera,Electronics,4,520.68,2082.73,East,Cancelled,CUST-0200
ORD-01148,2025-05-25,Mat,Sports,4,138.87,555.48,South,Cancelled,CUST-0358
ORD-01149,2025-05-13,Hat,Clothing,1,89.54,89.54,East,Completed,CUST-0107
ORD-01150,2024-06-19,Table,Home,5,343.76,1718.8,East,Cancelled,CUST-0221
ORD-01151,2024-05-14,Bike,Sports,4,297.01,1188.03,West,Cancelled,CUST-0486
ORD-01152,2025-02-14,Laptop,Electronics,2,623.84,1247.67,West,Completed,CUST-0385
ORD-01153,2025-05-29,Dress,Clothing,3,66.59,199.78,West,Completed,CUST-0440
ORD-01154,2025-02-13,Gloves,Sports,2,55.52,111.04,East,Completed,CUST-0273
ORD-01155,2025-03-04,Rug,Home,4,67.2,268.78,West,Completed,CUST-0326
ORD-01156,2025-02-22,Smartwatch,Electronics,5,375.08,1875.4,North,Completed,CUST-0313
ORD-01157,2025-02-02,Jeans,Clothing,5,102.3,511.52,South,Completed,CUST-0235
ORD-01158,2024-05-15,Vase,Home,3,469.83,1409.48,East,Completed,CUST-0458
ORD-01159,2024-06-30,Phone,Electronics,2,887.52,1775.05,West,Cancelled,CUST-0329
ORD-01160,2024-01-08,Smartwatch,Electronics,1,1264.92,1264.92,North,Pending,CUST-0444
ORD-01161,2024-01-25,Gloves,Sports,1,217.63,217.63,West,Pending,CUST-0424
ORD-01162,2025-06-07,Tablet,Electronics,4,1226.91,4907.64,West,Pending,CUST-0404
ORD-01163,2024-06-22,Laptop,Electronics,1,261.68,261.68,East,Pending,CUST-0337
ORD-01164,2025-04-14,Chair,Home,1,120.84,120.84,West,Completed,CUST-0388
ORD-01165,2024-10-08,Table,Home,5,397.94,1989.7,North,Completed,CUST-0076
ORD-01166,2024-11-08,Lamp,Home,2,194.11,388.22,West,Pending,CUST-0345
ORD-01167,2024-09-20,Chair,Home,4,90.33,361.33,South,Completed,CUST-0436
ORD-01168,2025-02-19,Shoes,Clothing,5,123.08,615.42,West,Cancelled,CUST-0461
ORD-01169,2025-05-11,Jacket,Clothing,4,123.62,494.48,South,Cancelled,CUST-0247
ORD-01170,2024-07-30,Dress,Clothing,3,17.63,52.9,South,Completed,CUST-0143
ORD-01171,2025-06-20,Camera,Electronics,1,335.57,335.57,South,Completed,CUST-0187
ORD-01172,2024-03-22,Headphones,Electronics,5,958.28,4791.41,North,Pending,CUST-0291
ORD-01173,2024-08-21,Jeans,Clothing,2,151.8,303.59,West,Completed,CUST-0021
ORD-01174,2025-06-19,Pillow,Home,2,372.0,744.0,East,Completed,CUST-0107
ORD-01175,2024-11-22,Jeans,Clothing,1,122.54,122.54,North,Completed,CUST-0245
ORD-01176,2024-11-03,Headphones,Electronics,4,170.91,683.64,North,Cancelled,CUST-0221
ORD-01177,2025-04-12,Camera,Electronics,5,1335.45,6677.25,North,Completed,CUST-0387
ORD-01178,2024-11-02,Mat,Sports,3,150.15,450.45,East,Cancelled,CUST-0128
ORD-01179,2025-05-14,Table,Home,2,320.44,640.88,North,Completed,CUST-0458
ORD-01180,2024-12-16,Gloves,Sports,4,98.35,393.38,South,Completed,CUST-0399
ORD-01181,2024-11-03,Phone,Electronics,1,359.16,359.16,South,Cancelled,CUST-0345
ORD-01182,2024-06-09,Jacket,Clothing,5,156.78,783.92,East,Cancelled,CUST-0243
ORD-01183,2025-01-14,Weights,Sports,3,258.31,774.93,South,Completed,CUST-0171
ORD-01184,2025-02-17,Vase,Home,1,290.38,290.38,North,Pending,CUST-0182
ORD-01185,2024-10-28,Dress,Clothing,3,18.6,55.81,East,Completed,CUST-0165
ORD-01186,2025-03-26,Gloves,Sports,5,72.34,361.72,East,Completed,CUST-0039
ORD-01187,2025-02-03,Jeans,Clothing,1,103.74,103.74,West,Completed,CUST-0144
ORD-01188,2024-04-23,Bike,Sports,3,117.14,351.42,West,Completed,CUST-0451
ORD-01189,2024-11-02,Tablet,Electronics,5,1466.91,7334.55,South,Cancelled,CUST-0046
ORD-01190,2024-01-23,Racket,Sports,3,171.44,514.31,South,Completed,CUST-0446
ORD-01191,2024-08-21,Table,Home,4,444.6,1778.4,West,Completed,CUST-0171
ORD-01192,2024-05-02,Hat,Clothing,2,62.92,125.84,West,Pending,CUST-0203
ORD-01193,2025-03-23,Bike,Sports,5,118.31,591.54,North,Cancelled,CUST-0448
ORD-01194,2024-04-04,Pillow,Home,5,324.5,1622.5,North,Cancelled,CUST-0082
ORD-01195,2024-10-10,Smartwatch,Electronics,4,1387.62,5550.48,West,Pending,CUST-0456
ORD-01196,2024-01-22,Hat,Clothing,4,48.61,194.44,West,Cancelled,CUST-0151
ORD-01197,2024-08-16,Smartwatch,Electronics,3,1250.92,3752.77,East,Cancelled,CUST-0235
ORD-01198,2024-05-31,Shoes,Clothing,2,180.25,360.5,South,Completed,CUST-0093
ORD-01199,2024-03-11,Laptop,Electronics,3,823.46,2470.39,East,Completed,CUST-0476
ORD-01200,2024-12-29,Hat,Clothing,2,71.04,142.08,North,Completed,CUST-0450
ORD-01201,2025-01-24,Bike,Sports,2,225.74,451.49,North,Pending,CUST-0225
ORD-01202,2025-06-02,Racket,Sports,2,36.93,73.85,North,Completed,CUST-0388
ORD-01203,2024-07-14,T-Shirt,Clothing,4,152.02,608.08,South,Completed,CUST-0410
ORD-01204,2025-02-13,Rug,Home,4,239.34,957.35,North,Completed,CUST-0185
ORD-01205,2025-02-03,Lamp,Home,1,164.33,164.33,West,Completed,CUST-0488
ORD-01206,2024-01-10,Vase,Home,5,87.55,437.77,South,Cancelled,CUST-0080
ORD-01207,2025-01-15,Hat,Clothing,3,22.21,66.64,West,Completed,CUST-0215
ORD-01208,2025-01-08,Jeans,Clothing,2,193.58,387.16,North,Completed,CUST-0016
ORD-01209,2024-01-30,Racket,Sports,3,86.9,260.71,North,Completed,CUST-0015
ORD-01210,2025-06-21,Bike,Sports,5,166.45,832.24,South,Completed,CUST-0052
ORD-01211,2025-04-20,Tablet,Electronics,4,1350.92,5403.69,West,Cancelled,CUST-0226
ORD-01212,2024-05-11,Shoes,Clothing,3,15.13,45.4,East,Cancelled,CUST-0188
ORD-01213,2024-05-12,Headphones,Electronics,5,764.56,3822.81,South,Completed,CUST-0338
ORD-01214,2024-09-13,Camera,Electronics,2,187.44,374.89,South,Completed,CUST-0169
ORD-01215,2024-12-01,Weights,Sports,2,87.35,174.7,West,Completed,CUST-0339
ORD-01216,2024-07-21,Shoes,Clothing,1,172.39,172.39,South,Completed,CUST-0074
ORD-01217,2024-07-11,Phone,Electronics,3,284.73,854.2,West,Pending,CUST-0110
ORD-01218,2024-12-11,Mat,Sports,5,200.08,1000.42,East,Completed,CUST-0131
ORD-01219,2024-09-26,Rug,Home,5,66.32,331.61,North,Completed,CUST-0219
ORD-01220,2024-10-29,Smartwatch,Electronics,5,233.03,1165.15,South,Completed,CUST-0158
ORD-01221,2025-02-11,Gloves,Sports,2,291.79,583.57,South,Completed,CUST-0431
ORD-01222,2025-06-27,T-Shirt,Clothing,5,152.75,763.75,North,Cancelled,CUST-0186
ORD-01223,2024-08-19,Hat,Clothing,2,113.21,226.42,South,Cancelled,CUST-0483
ORD-01224,2025-03-07,Racket,Sports,5,95.98,479.92,West,Pending,CUST-0165
ORD-01225,2024-08-01,Hat,Clothing,3,15.07,45.2,North,Completed,CUST-0387
ORD-01226,2025-02-04,Racket,Sports,2,244.03,488.05,South,Pending,CUST-0201
ORD-01227,2024-05-06,Jeans,Clothing,4,28.05,112.19,South,Completed,CUST-0228
ORD-01228,2024-04-15,Hat,Clothing,5,75.58,377.91,West,Completed,CUST-0339
ORD-01229,2024-10-05,Ball,Sports,3,54.57,163.7,North,Pending,CUST-0430
ORD-01230,2024-10-25,Lamp,Home,4,100.86,403.44,South,Cancelled,CUST-0053
ORD-01231,2025-03-18,Camera,Electronics,4,924.81,3699.23,West,Completed,CUST-0327
ORD-01232,2025-03-05,Tablet,Electronics,3,1271.37,3814.11,East,Completed,CUST-0043
ORD-01233,2024-09-29,Laptop,Electronics,4,1083.99,4335.95,North,Pending,CUST-0288
ORD-01234,2024-04-10,Mat,Sports,5,184.48,922.41,North,Completed,CUST-0495
ORD-01235,2024-12-21,Jacket,Clothing,1,146.22,146.22,West,Pending,CUST-0294
ORD-01236,2024-08-09,Headphones,Electronics,1,1229.08,1229.08,South,Completed,CUST-0323
ORD-01237,2025-01-02,Lamp,Home,3,33.62,100.86,East,Completed,CUST-0499
ORD-01238,2024-06-13,Jacket,Clothing,3,23.84,71.53,South,Cancelled,CUST-0395
ORD-01239,2024-12-07,Vase,Home,1,411.43,411.43,East,Cancelled,CUST-0276
ORD-01240,2025-05-24,Jacket,Clothing,3,33.74,101.22,South,Pending,CUST-0104
ORD-01241,2024-06-21,Vase,Home,2,230.13,460.26,East,Completed,CUST-0058
ORD-01242,2024-07-01,Shoes,Clothing,5,108.63,543.16,West,Cancelled,CUST-0357
ORD-01243,2024-05-29,Phone,Electronics,3,185.38,556.13,East,Cancelled,CUST-0182
ORD-01244,2024-03-25,Racket,Sports,3,246.23,738.68,East,Completed,CUST-0227
ORD-01245,2024-09-08,Phone,Electronics,2,844.58,1689.16,South,Pending,CUST-0332
ORD-01246,2025-02-28,Jeans,Clothing,4,60.08,240.32,South,Pending,CUST-0096
ORD-01247,2024-09-26,Weights,Sports,3,85.83,257.5,West,Completed,CUST-0187
ORD-01248,2024-05-11,Jacket,Clothing,2,29.25,58.5,North,Cancelled,CUST-0363
ORD-01249,2024-08-17,Mat,Sports,5,218.83,1094.15,West,Completed,CUST-0295
ORD-01250,2024-01-23,Headphones,Electronics,2,947.27,1894.54,West,Cancelled,CUST-0333
ORD-01251,2024-09-15,Tablet,Electronics,3,741.11,2223.33,North,Cancelled,CUST-0252
ORD-01252,2024-11-07,Weights,Sports,3,201.92,605.77,East,Completed,CUST-0292
ORD-01253,2024-02-24,Racket,Sports,5,260.19,1300.96,East,Cancelled,CUST-0062
ORD-01254,2024-07-02,Smartwatch,Electronics,5,142.26,711.31,South,Completed,CUST-0333
ORD-01255,2025-02-21,Weights,Sports,4,176.46,705.84,West,Pending,CUST-0071
ORD-01256,2024-04-02,Chair,Home,4,359.49,1437.94,South,Completed,CUST-0206
ORD-01257,2025-06-20,Jeans,Clothing,1,134.74,134.74,East,Completed,CUST-0451
ORD-01258,2024-01-13,Smartwatch,Electronics,5,135.76,678.81,North,Completed,CUST-0197
ORD-01259,2024-07-12,Lamp,Home,2,199.92,399.84,West,Completed,CUST-0275
ORD-01260,2025-03-27,Jacket,Clothing,2,141.39,282.78,South,Cancelled,CUST-0077
ORD-01261,2024-11-15,Bike,Sports,1,240.16,240.16,East,Completed,CUST-0179
ORD-01262,2024-12-11,Shoes,Clothing,5,181.54,907.71,West,Cancelled,CUST-0426
ORD-01263,2024-09-02,Gloves,Sports,2,81.4,162.81,West,Completed,CUST-0407
ORD-01264,2024-04-11,Bike,Sports,5,245.16,1225.82,North,Completed,CUST-0467
ORD-01265,2025-03-12,Mat,Sports,3,231.42,694.26,West,Pending,CUST-0194
ORD-01266,2025-05-24,Headphones,Electronics,3,84.56,253.68,East,Completed,CUST-0271
ORD-01267,2024-06-26,Phone,Electronics,5,1422.83,7114.15,East,Completed,CUST-0274
ORD-01268,2025-06-04,Laptop,Electronics,4,1451.81,5807.26,South,Cancelled,CUST-0190
ORD-01269,2024-07-27,Phone,Electronics,1,193.04,193.04,West,Completed,CUST-0293
ORD-01270,2024-09-03,Laptop,Electronics,1,1387.03,1387.03,East,Completed,CUST-0200
ORD-01271,2024-09-21,Jacket,Clothing,5,89.36,446.81,West,Cancelled,CUST-0364
ORD-01272,2025-03-01,Chair,Home,1,458.59,458.59,West,Pending,CUST-0143
ORD-01273,2024-05-11,Dress,Clothing,4,16.93,67.72,South,Completed,CUST-0327
ORD-01274,2024-09-19,Laptop,Electronics,2,280.44,560.88,West,Completed,CUST-0275
ORD-01275,2024-03-29,Table,Home,2,385.27,770.55,West,Completed,CUST-0066
ORD-01276,2024-03-10,Headphones,Electronics,1,744.29,744.29,South,Pending,CUST-0316
ORD-01277,2024-07-12,Rug,Home,5,389.18,1945.9,South,Completed,CUST-0023
ORD-01278,2024-02-27,Phone,Electronics,2,544.95,1089.91,West,Pending,CUST-0079
ORD-01279,2024-01-26,Pillow,Home,4,113.28,453.13,West,Completed,CUST-0432
ORD-01280,2024-04-24,Shoes,Clothing,1,118.02,118.02,North,Pending,CUST-0266
ORD-01281,2024-08-27,Smartwatch,Electronics,1,1094.7,1094.7,North,Pending,CUST-0002
ORD-01282,2024-03-16,Headphones,Electronics,5,1164.61,5823.04,North,Pending,CUST-0480
ORD-01283,2024-09-13,Ball,Sports,4,78.92,315.7,East,Pending,CUST-0246
ORD-01284,2025-02-01,Dress,Clothing,2,81.63,163.25,East,Completed,CUST-0189
ORD-01285,2024-08-20,Headphones,Electronics,5,1217.9,6089.52,West,Completed,CUST-0431
ORD-01286,2025-02-01,Chair,Home,4,220.51,882.03,West,Completed,CUST-0173
ORD-01287,2024-07-18,Vase,Home,2,118.84,237.68,East,Pending,CUST-0281
ORD-01288,2024-11-03,Ball,Sports,4,41.51,166.03,West,Completed,CUST-0103
ORD-01289,2025-03-29,Jacket,Clothing,2,43.99,87.99,North,Completed,CUST-0198
ORD-01290,2024-07-21,Jacket,Clothing,5,140.92,704.58,South,Pending,CUST-0163
ORD-01291,2025-06-27,Racket,Sports,5,101.7,508.51,North,Completed,CUST-0403
ORD-01292,2024-11-16,Laptop,Electronics,1,81.13,81.13,East,Completed,CUST-0381
ORD-01293,2025-05-01,Jeans,Clothing,4,27.21,108.86,East,Completed,CUST-0149
ORD-01294,2025-06-29,Lamp,Home,1,442.67,442.67,West,Completed,CUST-0288
ORD-01295,2025-03-31,Weights,Sports,2,293.08,586.15,North,Completed,CUST-0070
ORD-01296,2025-03-27,Gloves,Sports,3,209.56,628.67,South,Pending,CUST-0458
ORD-01297,2024-03-11,Headphones,Electronics,3,1422.58,4267.73,South,Completed,CUST-0320
ORD-01298,2024-11-24,Vase,Home,2,496.59,993.18,East,Completed,CUST-0182
ORD-01299,2024-07-15,Bike,Sports,3,115.91,347.74,East,Cancelled,CUST-0463
ORD-01300,2025-04-04,Headphones,Electronics,3,511.92,1535.77,West,Completed,CUST-0021
ORD-01301,2024-05-13,Vase,Home,1,336.52,336.52,North,Cancelled,CUST-0010
ORD-01302,2025-01-19,Rug,Home,3,206.43,619.29,East,Completed,CUST-0412
ORD-01303,2025-05-15,Gloves,Sports,2,85.86,171.72,East,Completed,CUST-0043
ORD-01304,2024-01-24,Weights,Sports,1,157.55,157.55,South,Completed,CUST-0125
ORD-01305,2024-01-10,Phone,Electronics,1,591.41,591.41,North,Completed,CUST-0446
ORD-01306,2024-04-18,Phone,Electronics,3,894.99,2684.98,North,Completed,CUST-0361
ORD-01307,2024-01-04,Jeans,Clothing,1,186.41,186.41,West,Completed,CUST-0108
ORD-01308,2025-05-22,Camera,Electronics,2,165.15,330.29,South,Pending,CUST-0148
ORD-01309,2024-07-12,Headphones,Electronics,2,318.15,636.29,North,Completed,CUST-0097
ORD-01310,2025-02-26,Jacket,Clothing,3,57.13,171.38,East,Completed,CUST-0219
ORD-01311,2024-10-15,Table,Home,3,334.32,1002.97,South,Completed,CUST-0032
ORD-01312,2025-04-01,Headphones,Electronics,1,549.12,549.12,North,Completed,CUST-0164
ORD-01313,2025-04-06,Vase,Home,3,51.62,154.87,East,Pending,CUST-0190
ORD-01314,2024-06-23,Ball,Sports,5,65.18,325.91,North,Completed,CUST-0210
ORD-01315,2025-04-08,Gloves,Sports,4,126.94,507.76,South,Completed,CUST-0378
ORD-01316,2025-02-13,Gloves,Sports,2,120.62,241.25,East,Completed,CUST-0223
ORD-01317,2024-10-04,Jeans,Clothing,2,49.02,98.05,East,Completed,CUST-0012
ORD-01318,2025-05-13,Gloves,Sports,2,90.52,181.05,West,Pending,CUST-0223
ORD-01319,2025-05-03,Dress,Clothing,3,26.06,78.17,East,Completed,CUST-0121
ORD-01320,2025-03-15,Racket,Sports,3,55.99,167.98,North,Cancelled,CUST-0067
ORD-01321,2024-03-05,Table,Home,4,434.77,1739.07,North,Pending,CUST-0190
ORD-01322,2025-05-02,Racket,Sports,3,262.84,788.53,East,Cancelled,CUST-0175
ORD-01323,2024-08-30,Vase,Home,2,174.48,348.96,South,Pending,CUST-0289
ORD-01324,2024-03-24,Bike,Sports,3,53.02,159.07,West,Pending,CUST-0309
ORD-01325,2025-01-07,Lamp,Home,2,399.82,799.63,North,Pending,CUST-0127
ORD-01326,2024-11-23,Hat,Clothing,3,80.89,242.67,West,Completed,CUST-0310
ORD-01327,2024-07-18,Hat,Clothing,1,185.89,185.89,East,Completed,CUST-0405
ORD-01328,2024-01-26,Gloves,Sports,3,69.23,207.69,North,Pending,CUST-0041
ORD-01329,2025-03-30,Rug,Home,2,234.41,468.82,East,Completed,CUST-0480
ORD-01330,2024-11-26,Rug,Home,2,237.6,475.2,North,Completed,CUST-0027
ORD-01331,2025-03-20,Pillow,Home,1,419.27,419.27,East,Pending,CUST-0092
ORD-01332,2024-02-10,Pillow,Home,5,155.8,778.98,North,Completed,CUST-0255
ORD-01333,2025-01-03,Laptop,Electronics,1,252.87,252.87,East,Completed,CUST-0042
ORD-01334,2024-06-07,Ball,Sports,4,162.16,648.63,North,Completed,CUST-0230
ORD-01335,2024-01-25,T-Shirt,Clothing,5,175.7,878.52,North,Completed,CUST-0246
ORD-01336,2024-11-23,Laptop,Electronics,5,367.55,1837.76,East,Pending,CUST-0388
ORD-01337,2024-03-10,Bike,Sports,4,217.28,869.1,North,Completed,CUST-0302
ORD-01338,2025-06-05,Phone,Electronics,3,382.78,1148.35,South,Pending,CUST-0109
ORD-01339,2025-06-07,Shoes,Clothing,3,131.12,393.36,West,Completed,CUST-0428
ORD-01340,2025-04-07,Shoes,Clothing,3,51.22,153.65,North,Pending,CUST-0309
ORD-01341,2024-07-23,Racket,Sports,2,225.42,450.83,East,Completed,CUST-0454
ORD-01342,2024-08-10,Table,Home,3,130.31,390.93,North,Completed,CUST-0007
ORD-01343,2025-04-13,Jeans,Clothing,3,53.18,159.53,West,Cancelled,CUST-0386
ORD-01344,2024-03-20,Dress,Clothing,2,125.4,250.79,North,Completed,CUST-0437
ORD-01345,2025-01-25,Smartwatch,Electronics,4,122.54,490.16,South,Completed,CUST-0028
ORD-01346,2025-03-03,Chair,Home,3,376.09,1128.26,North,Completed,CUST-0395
ORD-01347,2024-05-03,Laptop,Electronics,2,487.97,975.95,North,Pending,CUST-0090
ORD-01348,2024-10-06,Laptop,Electronics,5,174.84,874.19,East,Completed,CUST-0360
ORD-01349,2024-02-08,Bike,Sports,1,206.63,206.63,West,Pending,CUST-0426
ORD-01350,2024-10-15,Gloves,Sports,3,200.42,601.25,West,Completed,CUST-0411
ORD-01351,2024-02-15,Lamp,Home,1,110.27,110.27,West,Cancelled,CUST-0488
ORD-01352,2025-04-12,Racket,Sports,3,35.64,106.92,West,Cancelled,CUST-0084
ORD-01353,2025-02-20,Vase,Home,3,279.57,838.7,South,Cancelled,CUST-0206
ORD-01354,2025-02-21,Rug,Home,4,90.86,363.46,East,Pending,CUST-0045
ORD-01355,2024-02-13,Chair,Home,2,243.95,487.89,East,Cancelled,CUST-0471
ORD-01356,2024-05-22,Shoes,Clothing,5,132.05,660.25,South,Pending,CUST-0042
ORD-01357,2024-06-17,Bike,Sports,3,176.88,530.65,South,Completed,CUST-0251
ORD-01358,2024-08-12,Tablet,Electronics,4,1111.19,4444.76,East,Pending,CUST-0353
ORD-01359,2024-01-01,Phone,Electronics,2,978.68,1957.36,North,Pending,CUST-0074
ORD-01360,2024-04-08,Camera,Electronics,5,1427.66,7138.3,South,Completed,CUST-0009
ORD-01361,2025-04-08,Tablet,Electronics,3,225.56,676.68,North,Pending,CUST-0484
ORD-01362,2024-11-07,Vase,Home,2,164.1,328.21,West,Cancelled,CUST-0302
ORD-01363,2024-12-25,Weights,Sports,3,19.14,57.42,North,Completed,CUST-0359
ORD-01364,2025-05-17,Gloves,Sports,3,180.27,540.8,North,Pending,CUST-0020
ORD-01365,2025-04-10,Bike,Sports,1,220.04,220.04,West,Completed,CUST-0124
ORD-01366,2025-02-24,Bike,Sports,5,140.85,704.24,North,Completed,CUST-0351
ORD-01367,2024-07-04,Shoes,Clothing,5,159.45,797.27,West,Completed,CUST-0357
ORD-01368,2024-06-27,Mat,Sports,4,212.48,849.93,West,Completed,CUST-0438
ORD-01369,2024-07-22,T-Shirt,Clothing,1,76.31,76.31,West,Pending,CUST-0128
ORD-01370,2024-11-05,Headphones,Electronics,1,1174.82,1174.82,South,Completed,CUST-0175
ORD-01371,2024-05-22,Racket,Sports,2,43.67,87.33,South,Cancelled,CUST-0289
ORD-01372,2024-04-18,Headphones,Electronics,3,769.41,2308.23,West,Pending,CUST-0018
ORD-01373,2025-05-01,Rug,Home,3,51.28,153.85,West,Cancelled,CUST-0471
ORD-01374,2025-01-17,Jeans,Clothing,4,44.97,179.88,East,Pending,CUST-0035
