date,ticker,company,sector,open,high,low,close,volume
2024-01-23,TSLA,Tesla,Automotive,238.16,239.68,233.91,238.19,34499813
2024-01-24,TSLA,Tesla,Automotive,242.99,243.57,241.09,243.33,23102929
2024-01-25,TSLA,Tesla,Automotive,251.93,253.42,250.66,251.97,73347361
2024-01-26,TSLA,Tesla,Automotive,256.11,259.06,255.83,256.06,45705077
2024-01-29,TSLA,Tesla,Automotive,259.5,261.72,253.36,262.61,101480284
2024-01-30,TSLA,Tesla,Automotive,260.1,265.7,258.37,257.44,61918898
2024-01-31,TSLA,Tesla,Automotive,265.71,268.23,263.59,264.6,42169215
2024-02-01,TSLA,Tesla,Automotive,266.24,267.07,263.01,264.59,53878389
2024-02-02,TSLA,Tesla,Automotive,268.45,270.53,266.07,266.1,66055170
2024-02-05,TSLA,Tesla,Automotive,268.63,270.95,267.79,268.85,50535342
2024-02-06,TSLA,Tesla,Automotive,264.12,270.46,262.64,263.82,63472487
2024-02-07,TSLA,Tesla,Automotive,265.7,266.28,264.26,265.81,41395233
2024-02-08,TSLA,Tesla,Automotive,260.09,261.28,256.68,258.92,467638
2024-02-09,TSLA,Tesla,Automotive,267.2,272.71,261.89,265.77,27950607
2024-02-12,TSLA,Tesla,Automotive,272.91,275.61,272.39,272.89,52335174
2024-02-13,TSLA,Tesla,Automotive,263.04,263.49,262.71,260.65,41441771
2024-02-14,TSLA,Tesla,Automotive,255.88,256.04,253.9,256.35,54154658
2024-02-15,TSLA,Tesla,Automotive,255.86,258.99,254.34,255.1,57322203
2024-02-16,TSLA,Tesla,Automotive,256.9,259.78,256.46,257.15,39333852
2024-02-19,TSLA,Tesla,Automotive,250.64,253.24,248.58,251.12,27341261
2024-02-20,TSLA,Tesla,Automotive,252.65,254.1,251.33,250.97,45303014
2024-02-21,TSLA,Tesla,Automotive,260.1,262.12,258.59,260.53,69576768
2024-02-22,TSLA,Tesla,Automotive,259.02,259.43,257.1,259.27,58253826
2024-02-23,TSLA,Tesla,Automotive,256.83,260.31,256.32,257.35,47519335
2024-02-26,TSLA,Tesla,Automotive,253.19,255.67,251.91,254.18,26177545
2024-02-27,TSLA,Tesla,Automotive,250.33,250.7,248.75,253.47,34581968
2024-02-28,TSLA,Tesla,Automotive,246.06,249.12,244.24,245.98,58616755
2024-02-29,TSLA,Tesla,Automotive,242.03,248.48,240.76,244.96,40769809
2024-03-01,TSLA,Tesla,Automotive,239.98,240.36,237.04,239.74,54956929
2024-03-04,TSLA,Tesla,Automotive,242.31,243.33,238.68,239.61,61379145
2024-03-05,TSLA,Tesla,Automotive,246.67,248.35,243.99,245.91,42862610
2024-03-06,TSLA,Tesla,Automotive,248.8,252.95,248.16,248.91,51731743
2024-03-07,TSLA,Tesla,Automotive,254.24,258.17,254.13,252.45,64147562
2024-03-08,TSLA,Tesla,Automotive,253.67,253.92,249.95,255.09,24111627
2024-03-11,TSLA,Tesla,Automotive,250.79,253.86,250.46,250.92,38750262
2024-03-12,TSLA,Tesla,Automotive,251.09,251.42,249.24,248.68,72719471
2024-03-13,TSLA,Tesla,Automotive,256.14,257.31,255.89,255.4,55405432
2024-03-14,TSLA,Tesla,Automotive,256.4,257.86,256.0,258.31,37177044
2024-03-15,TSLA,Tesla,Automotive,246.7,250.46,245.85,244.66,72621474
2024-03-18,TSLA,Tesla,Automotive,257.23,260.37,256.94,255.38,69070285
2024-03-19,TSLA,Tesla,Automotive,260.35,260.57,258.47,260.06,86499463
2024-03-20,TSLA,Tesla,Automotive,260.11,266.49,254.93,259.83,33869442
2024-03-21,TSLA,Tesla,Automotive,253.03,253.03,251.9,252.58,51898929
2024-03-22,TSLA,Tesla,Automotive,248.53,251.06,246.58,246.38,28141654
2024-03-25,TSLA,Tesla,Automotive,242.83,247.17,241.51,239.36,32792302
2024-03-26,TSLA,Tesla,Automotive,240.66,242.26,237.56,241.18,69106473
2024-03-27,TSLA,Tesla,Automotive,245.4,246.19,241.18,247.34,52985550
2024-03-28,TSLA,Tesla,Automotive,239.93,245.17,239.79,240.94,90177376
2024-03-29,TSLA,Tesla,Automotive,238.69,238.75,238.48,239.53,38177419
2024-04-01,TSLA,Tesla,Automotive,245.21,247.3,243.19,245.44,74864373
2024-04-02,TSLA,Tesla,Automotive,250.23,251.47,247.88,251.62,71094202
2024-04-03,TSLA,Tesla,Automotive,254.56,256.37,246.7,254.87,36904468
2024-04-04,TSLA,Tesla,Automotive,256.57,256.81,255.8,258.19,74863089
2024-04-05,TSLA,Tesla,Automotive,257.01,260.16,252.69,259.81,47671925
2024-04-08,TSLA,Tesla,Automotive,263.75,264.04,259.05,266.4,60226177
2024-04-09,TSLA,Tesla,Automotive,260.23,261.89,259.87,261.39,19141898
2024-04-10,TSLA,Tesla,Automotive,249.2,250.56,245.28,249.49,58542794
2024-04-11,TSLA,Tesla,Automotive,250.77,251.54,250.21,250.72,80504134
2024-04-12,TSLA,Tesla,Automotive,246.38,247.59,246.08,245.63,33361005
2024-04-15,TSLA,Tesla,Automotive,252.99,255.14,251.08,252.17,44261741
2024-04-16,TSLA,Tesla,Automotive,259.12,259.59,254.45,259.5,36811093
2024-04-17,TSLA,Tesla,Automotive,265.52,268.88,263.73,268.1,27145531
2024-04-18,TSLA,Tesla,Automotive,265.92,267.18,261.18,264.38,70108815
2024-04-19,TSLA,Tesla,Automotive,265.18,266.49,259.7,268.03,25042835
2024-04-22,TSLA,Tesla,Automotive,252.49,253.01,249.58,250.63,66390175
2024-04-23,TSLA,Tesla,Automotive,255.7,256.03,254.19,255.25,87678690
2024-04-24,TSLA,Tesla,Automotive,253.48,255.67,251.6,250.85,67406706
2024-04-25,TSLA,Tesla,Automotive,245.85,245.87,244.22,248.01,91829728
2024-04-26,TSLA,Tesla,Automotive,248.0,249.49,247.19,248.93,32564368
2024-04-29,TSLA,Tesla,Automotive,243.98,244.55,243.74,244.17,48783645
2024-04-30,TSLA,Tesla,Automotive,249.23,250.85,248.68,250.92,30240645
2024-05-01,TSLA,Tesla,Automotive,244.37,245.69,242.05,245.04,33567823
2024-05-02,TSLA,Tesla,Automotive,249.62,251.93,245.96,250.25,52629394
2024-05-03,TSLA,Tesla,Automotive,246.05,249.8,242.29,245.16,41296892
2024-05-06,TSLA,Tesla,Automotive,245.78,248.93,243.39,244.54,60374069
2024-05-07,TSLA,Tesla,Automotive,241.93,244.47,241.02,243.38,71022182
2024-05-08,TSLA,Tesla,Automotive,238.38,238.71,237.91,237.58,51769912
2024-05-09,TSLA,Tesla,Automotive,246.18,248.53,244.37,247.23,7948445
2024-05-10,TSLA,Tesla,Automotive,246.95,249.46,245.26,247.0,46716391
2024-05-13,TSLA,Tesla,Automotive,249.84,250.75,246.88,248.32,50095690
2024-05-14,TSLA,Tesla,Automotive,253.14,254.96,251.19,251.82,35750389
2024-05-15,TSLA,Tesla,Automotive,253.36,258.31,251.3,253.31,57019095
2024-05-16,TSLA,Tesla,Automotive,250.49,252.35,250.11,249.48,75263062
2024-05-17,TSLA,Tesla,Automotive,249.15,254.83,248.82,246.89,39689109
2024-05-20,TSLA,Tesla,Automotive,244.91,246.11,241.49,246.14,53337730
2024-05-21,TSLA,Tesla,Automotive,245.28,246.21,244.96,244.14,59008988
2024-05-22,TSLA,Tesla,Automotive,244.45,246.82,242.92,243.53,26578578
2024-05-23,TSLA,Tesla,Automotive,246.31,246.97,243.19,246.2,51408086
2024-05-24,TSLA,Tesla,Automotive,242.28,243.75,240.07,243.0,73333238
2024-05-27,TSLA,Tesla,Automotive,239.54,244.79,237.56,239.94,50058233
2024-05-28,TSLA,Tesla,Automotive,234.05,234.51,233.78,232.72,70079512
2024-05-29,TSLA,Tesla,Automotive,226.5,227.14,222.03,225.96,43195295
2024-05-30,TSLA,Tesla,Automotive,231.1,235.67,229.4,232.26,84085634
2024-05-31,TSLA,Tesla,Automotive,236.33,239.0,235.46,235.21,73824422
2024-06-03,TSLA,Tesla,Automotive,237.29,238.01,237.06,240.14,36850462
2024-06-04,TSLA,Tesla,Automotive,246.84,249.82,243.8,248.36,16258011
2024-06-05,TSLA,Tesla,Automotive,252.24,253.02,249.59,249.98,28395212
2024-06-06,TSLA,Tesla,Automotive,258.74,261.87,255.17,259.8,74782927
2024-06-07,TSLA,Tesla,Automotive,258.87,262.56,254.9,258.2,88247276
2024-06-10,TSLA,Tesla,Automotive,260.9,269.17,259.79,260.35,62926298
2024-06-11,TSLA,Tesla,Automotive,258.65,261.79,257.3,257.12,77973751
2024-06-12,TSLA,Tesla,Automotive,268.72,271.47,263.44,269.16,66292157
2024-06-13,TSLA,Tesla,Automotive,271.23,274.21,265.96,275.18,52361004
2024-06-14,TSLA,Tesla,Automotive,280.13,283.45,279.82,277.4,37616369
2024-06-17,TSLA,Tesla,Automotive,284.21,289.28,281.26,283.97,35571843
2024-06-18,TSLA,Tesla,Automotive,279.36,284.23,275.85,279.41,32569065
2024-06-19,TSLA,Tesla,Automotive,282.92,283.67,282.85,282.22,57589497
2024-06-20,TSLA,Tesla,Automotive,287.35,294.56,285.61,284.6,47054442
2024-06-21,TSLA,Tesla,Automotive,289.75,291.54,289.3,290.78,41425032
2024-06-24,TSLA,Tesla,Automotive,287.9,288.65,281.62,291.65,51276223
2024-06-25,TSLA,Tesla,Automotive,297.91,303.53,295.58,297.15,54223370
2024-06-26,TSLA,Tesla,Automotive,294.36,295.01,289.73,296.18,69006076
2024-06-27,TSLA,Tesla,Automotive,291.0,293.66,285.12,288.91,69448239
2024-06-28,TSLA,Tesla,Automotive,291.35,292.27,286.88,294.11,39015160
2024-07-01,TSLA,Tesla,Automotive,285.32,285.86,285.02,284.43,78372959
2024-07-02,TSLA,Tesla,Automotive,288.44,289.64,287.31,286.7,72107570
2024-07-03,TSLA,Tesla,Automotive,280.26,280.52,279.23,281.79,74672559
2024-07-04,TSLA,Tesla,Automotive,280.93,284.23,278.46,281.09,54566300
2024-07-05,TSLA,Tesla,Automotive,274.75,276.29,274.31,272.95,61937260
2024-07-08,TSLA,Tesla,Automotive,274.67,274.71,271.99,275.36,49382728
2024-07-09,TSLA,Tesla,Automotive,269.18,269.23,262.34,266.89,48109729
2024-07-10,TSLA,Tesla,Automotive,271.2,276.53,270.09,272.67,60263717
2024-07-11,TSLA,Tesla,Automotive,275.94,277.04,273.61,274.75,69459333
2024-07-12,TSLA,Tesla,Automotive,274.06,276.01,271.32,275.13,48913202
2024-07-15,TSLA,Tesla,Automotive,285.87,286.32,285.03,287.34,58060581
2024-07-16,TSLA,Tesla,Automotive,293.99,295.5,287.58,296.3,44984838
2024-07-17,TSLA,Tesla,Automotive,292.94,293.08,292.52,292.62,29509880
2024-07-18,TSLA,Tesla,Automotive,291.4,291.79,287.52,290.62,37204899
2024-07-19,TSLA,Tesla,Automotive,288.88,291.71,288.87,288.72,20789221
2024-07-22,TSLA,Tesla,Automotive,294.26,297.56,293.84,294.22,82277479
2024-07-23,TSLA,Tesla,Automotive,299.67,302.22,298.43,301.02,54097878
2024-07-24,TSLA,Tesla,Automotive,302.57,303.44,301.54,302.05,45660420
2024-07-25,TSLA,Tesla,Automotive,302.48,307.65,298.94,302.82,46240960
2024-07-26,TSLA,Tesla,Automotive,309.4,310.39,309.22,310.49,86750072
2024-07-29,TSLA,Tesla,Automotive,301.61,303.06,297.05,299.35,39546263
2024-07-30,TSLA,Tesla,Automotive,291.2,292.73,289.85,291.52,38203057
2024-07-31,TSLA,Tesla,Automotive,291.21,295.46,290.5,292.11,1000
2024-08-01,TSLA,Tesla,Automotive,295.33,299.59,289.24,295.38,25594123
2024-08-02,TSLA,Tesla,Automotive,295.4,298.83,291.31,296.13,53274520
2024-08-05,TSLA,Tesla,Automotive,284.61,284.81,280.74,284.43,26768843
2024-08-06,TSLA,Tesla,Automotive,280.7,284.53,278.43,278.77,27301472
2024-08-07,TSLA,Tesla,Automotive,273.59,274.78,270.26,274.63,68761377
2024-08-08,TSLA,Tesla,Automotive,271.07,272.7,267.79,270.14,23016055
2024-08-09,TSLA,Tesla,Automotive,270.25,272.81,270.14,269.77,91447812
2024-08-12,TSLA,Tesla,Automotive,272.37,273.72,270.76,273.78,19266693
2024-08-13,TSLA,Tesla,Automotive,273.28,274.4,272.65,272.2,29088667
2024-08-14,TSLA,Tesla,Automotive,279.88,285.43,275.14,282.06,61889196
2024-08-15,TSLA,Tesla,Automotive,264.56,266.98,263.9,265.38,43023399
2024-08-16,TSLA,Tesla,Automotive,266.79,267.04,264.7,266.87,29092566
2024-08-19,TSLA,Tesla,Automotive,265.03,266.96,261.76,263.95,57336202
2024-08-20,TSLA,Tesla,Automotive,263.87,264.51,261.71,264.69,21028539
2024-08-21,TSLA,Tesla,Automotive,260.15,261.13,259.09,257.94,61682408
2024-08-22,TSLA,Tesla,Automotive,261.12,262.68,258.92,259.83,46961580
2024-08-23,TSLA,Tesla,Automotive,257.07,260.71,253.98,255.18,33892261
2024-08-26,TSLA,Tesla,Automotive,258.59,259.2,257.28,259.4,50318442
2024-08-27,TSLA,Tesla,Automotive,262.1,265.9,261.8,260.47,74753229
2024-08-28,TSLA,Tesla,Automotive,264.89,268.31,259.2,266.79,50754630
2024-08-29,TSLA,Tesla,Automotive,258.61,261.2,256.27,260.05,62198009
2024-08-30,TSLA,Tesla,Automotive,251.34,255.42,249.74,252.66,21268396
2024-09-02,TSLA,Tesla,Automotive,248.93,250.93,244.99,248.16,51942158
2024-09-03,TSLA,Tesla,Automotive,255.52,257.56,253.86,257.86,51997855
2024-09-04,TSLA,Tesla,Automotive,260.67,261.71,258.94,259.1,56675011
2024-09-05,TSLA,Tesla,Automotive,266.0,268.9,263.29,266.21,57431384
2024-09-06,TSLA,Tesla,Automotive,268.52,269.98,266.78,267.65,41056389
